"name","description","brand","category","sku","packSize","barcode","imageUrl","link"
"SWEETS PUDDING IN CUP VANILLA 4.5OZ SK","","SK","CONFECTION CHILLED, FROZEN OTHER","#73037","12/ 4.5 OZ","074410730376","https://ecatalog.wismettacusa.com/upload/img/m/73037-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=2978&branch=LOS"
"SWEETS DAIFUKU ORIGINAL BULK IMURAYA F","","IMURAYA","JAPANESE SWEETS","#73119","12/ 6 PC","N/A","https://ecatalog.wismettacusa.com/upload/img/m/13484316335c37beb128b7e5.39975446.jpg","https://ecatalog.wismettacusa.com/product.php?id=2811&branch=LOS"
"SNACK GOOD GOOD EAT SEAWEED 2.82OZ","","WEI LIH","SNACK","#73200","15/ 2.82 OZ","074410732004","https://ecatalog.wismettacusa.com/upload/img/m/1617918854638e8f324e5010.50841792.jpg","https://ecatalog.wismettacusa.com/product.php?id=2648&branch=LOS"
"ICE BAR CRUNCH BAR 6PC LOTTE F","","LOTTE-SAM KANG","ICE CREAM","#73209","6/ 6 PC","8801118251023","https://ecatalog.wismettacusa.com/upload/img/m/73209.JPG","https://ecatalog.wismettacusa.com/product.php?id=2880&branch=LOS"
"ICE BAR CIDER & YOGURT FLAVOR 6PC F","","LOTTE-SAM KANG","ICE CREAM","#73210","6/ 6 PC","8801118251061","https://ecatalog.wismettacusa.com/upload/img/m/73210.JPG","https://ecatalog.wismettacusa.com/product.php?id=2881&branch=LOS"
"ICE BAR RED BEAN FLAVOR 6PC LOTTE F","","LOTTE-SAM KANG","ICE CREAM","#73211","6/ 6 PC","8801118251085","https://ecatalog.wismettacusa.com/upload/img/m/73211.JPG","https://ecatalog.wismettacusa.com/product.php?id=2882&branch=LOS"
"ICE BAR PAPICO CHOCO ICE TUBE 6P F","","LOTTE-SAM KANG","ICE CREAM","#73213","4/ 6 PC","8801118250996","https://ecatalog.wismettacusa.com/upload/img/m/73213.jpg","https://ecatalog.wismettacusa.com/product.php?id=2883&branch=LOS"
"ICE BAR GOO GOO STAR CHOCO LOTTE F","","LOTTE-SAM KANG","ICE CREAM","#73216","4/ 5 PC","88011182050231","https://ecatalog.wismettacusa.com/upload/img/m/10892138095c47ad31f04a04.09666663.jpg","https://ecatalog.wismettacusa.com/product.php?id=2884&branch=LOS"
"ICE BAR AZUKI BAR BOX IMURAYA F","","IMURAYA","ICE CREAM","#73230","8/ 16.1 OZ","853558002411","https://ecatalog.wismettacusa.com/upload/img/m/73230-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=2856&branch=LOS"
"ICE BAR UJI KINTOKI BAR BOX IMURAYA F","","IMURAYA","ICE CREAM","#73231","8/ 13.1 OZ","853558002428","https://ecatalog.wismettacusa.com/upload/img/m/73231-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=2855&branch=LOS"
"AZUKI BEAN FILLING 15LB IMURAYA F","","IMURAYA","BEANS","#73241","15 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/7130367195c47ad5a16d2e1.00647326.jpg","https://ecatalog.wismettacusa.com/product.php?id=472&branch=LOS"
"SNACK GOOD GOOD EAT CHOCOLATE RING","","WEI LIH","SNACK","#73299","15/ 1.58 OZ","074410732998","https://ecatalog.wismettacusa.com/upload/img/m/1139804304638e8f5d30b736.03868765.jpg","https://ecatalog.wismettacusa.com/product.php?id=2649&branch=LOS"
"YAWAMOCHI ICE TSUBUAN MILK CUP IMURAYA F","","IMURAYA","ICE CREAM","#73712","18/ 140 ML","N/A","https://ecatalog.wismettacusa.com/upload/img/m/12454791495c01d557b4a831.76735335.jpg","https://ecatalog.wismettacusa.com/product.php?id=2925&branch=LOS"
"YAWAMOCHI ICE MATCHA TSUBUAN CUP IMURAYA","","IMURAYA","ICE CREAM","#73713","18/ 140 ML","N/A","https://ecatalog.wismettacusa.com/upload/img/m/836788985c01d57bddbc92.88393827.jpg","https://ecatalog.wismettacusa.com/product.php?id=2926&branch=LOS"
"POCKY HALF STRAWBERRY ENG GLICO","","GLICO","CHOCOLATE, BISCUIT","#73846","10/ 20/ 1.41 OZ","073141150057","https://ecatalog.wismettacusa.com/upload/img/m/15067421695c1c33b04bd9c9.33077427.jpg","https://ecatalog.wismettacusa.com/product.php?id=2419&branch=LOS"
"POCKY CHOCOLATE BANANA GLICO","","GLICO","CHOCOLATE, BISCUIT","#74042","12/ 10/ 2.47 OZ","073141159364","https://ecatalog.wismettacusa.com/upload/img/m/3041682885c1c33c3a284c6.03641150.jpg","https://ecatalog.wismettacusa.com/product.php?id=2452&branch=LOS"
"POCKY COOKIES & CREAM GLICO","","GLICO","CHOCOLATE, BISCUIT","#74043","12/ 10/ 2.47 OZ","073141159357","https://ecatalog.wismettacusa.com/upload/img/m/12932478305c1c33dd25cd21.47573428.jpg","https://ecatalog.wismettacusa.com/product.php?id=2453&branch=LOS"
"ANKIMO MONKFISH LIVER 220G (CANADA) AF F","","AZUMA","CHINMI OTHER","#75023","14/ 7.77 OZ","4905256036505","https://ecatalog.wismettacusa.com/upload/img/m/75023.jpg","https://ecatalog.wismettacusa.com/product.php?id=3596&branch=LOS"
"SALAD OCTOPUS/TAKO WASABI 2.2LB AZUMA F","","AZUMA","CHINMI OTHER","#75085","12/ 2.2 LB","74532911709","https://ecatalog.wismettacusa.com/upload/img/m/75085-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=3600&branch=LOS"
"DRIED SQUID SAKIIKA HOT 2OZ WILD SK","","SK","CONFECTION DRY OTHER","#75116","10/ 10/ 2 OZ","074410751166","https://ecatalog.wismettacusa.com/upload/img/m/15752441265c362388f41a84.94534542.jpg","https://ecatalog.wismettacusa.com/product.php?id=2745&branch=LOS"
"DRIED SQUID SAKIIKA HOT 7OZ WILD SK","","SK","CONFECTION DRY OTHER","#75117","4/ 10/ 7 OZ","074410751173","https://ecatalog.wismettacusa.com/upload/img/m/9630200655c36239d6d5b13.46608475.jpg","https://ecatalog.wismettacusa.com/product.php?id=2738&branch=LOS"
"DRIED SQUID SAKIIKA PLAIN 2OZ WILD SK","","SK","CONFECTION DRY OTHER","#75118","10/ 10/ 2 OZ","074410751180","https://ecatalog.wismettacusa.com/upload/img/m/17664162145c3623b163aca9.24968734.jpg","https://ecatalog.wismettacusa.com/product.php?id=2739&branch=LOS"
"DRIED SQUID SAKIIKA PLAIN 8OZ WILD SK","","SK","CONFECTION DRY OTHER","#75119","4/ 10/ 8 OZ","074410751197","https://ecatalog.wismettacusa.com/upload/img/m/7461005825c3623cd4bb3c7.41279629.jpg","https://ecatalog.wismettacusa.com/product.php?id=2740&branch=LOS"
"DRIED SQUID SAKIIKA SMOKED 2OZ WILD SK","","SK","CONFECTION DRY OTHER","#75120","10/ 10/ 2 OZ","074410751203","https://ecatalog.wismettacusa.com/upload/img/m/20378810825c362206b4cd60.64958225.jpg","https://ecatalog.wismettacusa.com/product.php?id=2743&branch=LOS"
"DRIED SQUID SAKIIKA SMOKED 6OZ WILD SK","","SK","CONFECTION DRY OTHER","#75121","3/ 10/ 6 OZ","074410751210","https://ecatalog.wismettacusa.com/upload/img/m/19676701165c36223bc82077.62844150.jpg","https://ecatalog.wismettacusa.com/product.php?id=2744&branch=LOS"
"SQUID SALAD/CHUKA IKA SANSAI 4.4LB SK F","","SK","SQUID SALAD","#75147","4/ 4.4 LB","074410751470","https://ecatalog.wismettacusa.com/upload/img/m/1621514275664bce16644d97.30249045.jpg","https://ecatalog.wismettacusa.com/product.php?id=102099&branch=LOS"
"DRIED SQUID SAKIIKA SMKD HOT 2OZ WILD SK","","SK","CONFECTION DRY OTHER","#75152","10/ 10/ 2 OZ","074410751524","https://ecatalog.wismettacusa.com/upload/img/m/514157925c36225f615927.67099460.jpg","https://ecatalog.wismettacusa.com/product.php?id=2741&branch=LOS"
"DRIED SQUID SAKIIKA SMKD HOT 6OZ WILD SK","","SK","CONFECTION DRY OTHER","#75153","3/ 10/ 6 OZ","074410751531","https://ecatalog.wismettacusa.com/upload/img/m/12542272345c36227d180a42.78660913.jpg","https://ecatalog.wismettacusa.com/product.php?id=2742&branch=LOS"
"MENTAIKO POLLACK ROE KIREKO #104467 F","","KANEFUKU","TARAKO, MENTAIKO","#75176","40/ 2.46 OZ","N/A","https://ecatalog.wismettacusa.com/upload/img/m/50683886761a568a57e4a65.81519622.jpg","https://ecatalog.wismettacusa.com/product.php?id=82061&branch=LOS"
"TAKARKO POLLACK ROE KIREKO #5831 F","","KANEFUKU","TARAKO, MENTAIKO","#75178","40/ 2.46 OZ","N/A","https://ecatalog.wismettacusa.com/upload/img/m/111649037061a568c7b3c790.60316055.jpg","https://ecatalog.wismettacusa.com/product.php?id=82063&branch=LOS"
"IMITATION CRAB MEAT SHRED IND SK CHILL","","SK","IMITATION CRAB","#75888","12/ 2.5 LB","074410758882","https://ecatalog.wismettacusa.com/upload/img/m/13768157786346ef374cb3c0.14726547.jpg","https://ecatalog.wismettacusa.com/product.php?id=105202&branch=LOS"
"IMITATION CRAB MEAT SHREDDED IND SK F","","SK","IMITATION CRAB","#75890","12/ 2.5 LB","074410758905","https://ecatalog.wismettacusa.com/upload/img/m/5887986736717e311008f77.31022988.jpg","https://ecatalog.wismettacusa.com/product.php?id=112132&branch=LOS"
"COOKIES COCONUT NO BRAND 14.1OZ","","EMART AMERICA INC","CHOCOLATE, BISCUIT","#76271","6/ 14.1 OZ","2000000552330","https://ecatalog.wismettacusa.com/upload/img/m/81221223866146032dceaa3.35955487.jpg","https://ecatalog.wismettacusa.com/product.php?id=120669&branch=LOS"
"MOCHI DONUTS 40G F","","YUKAENTERTAINMENT LLC","CONFECTION CHILLED, FROZEN OTHER","#76275","24/ 520 G","850057630039","https://ecatalog.wismettacusa.com/upload/img/m/10058671616635172b4254a2.52769848.jpg","https://ecatalog.wismettacusa.com/product.php?id=120439&branch=LOS"
"HI-CHEW BAG GUMMIES ORIGINAL MIX #25470","","MORINAGA","CANDY, GUM","#76279","9/ 4.23 OZ","850017589476","https://ecatalog.wismettacusa.com/upload/img/m/1595459584662827ea4fe969.82333776.jpg","https://ecatalog.wismettacusa.com/product.php?id=120672&branch=LOS"
"PRETZ ORIGINAL HALLOWEEN 24","","GLICO","CHOCOLATE, BISCUIT","#76280","4/ 5/ 4.23 OZ","073141153164","https://ecatalog.wismettacusa.com/upload/img/m/19036261226633aed7bdb708.68570881.jpg","https://ecatalog.wismettacusa.com/product.php?id=120670&branch=LOS"
"PRETZ PIZZA HALLOWEEN 24","","GLICO","CHOCOLATE, BISCUIT","#76281","4/ 5/ 4.23 OZ","073141153171","https://ecatalog.wismettacusa.com/upload/img/m/6128664836633aeb56052f9.91546882.jpg","https://ecatalog.wismettacusa.com/product.php?id=120671&branch=LOS"
"HI-CHEW BAG GUMMIES SOUR MIX #25480","","MORINAGA","CANDY, GUM","#76296","9/ 4.23 OZ","850017589483","https://ecatalog.wismettacusa.com/upload/img/m/17562023696633ae0b4bbf06.55785576.jpg","https://ecatalog.wismettacusa.com/product.php?id=121106&branch=LOS"
"SNACK CHIPS KRN FRIED CKN SWT & SPICY","","EMART AMERICA INC","SNACK","#76349","10/ 10.58 OZ","18809189924973","https://ecatalog.wismettacusa.com/upload/img/m/38747363666351977a6a250.99264180.jpg","https://ecatalog.wismettacusa.com/product.php?id=122390&branch=LOS"
"COOKIE CHOCO BANANA CRISP CREPES 6.34OZ","","EMART AMERICA INC","CHOCOLATE, BISCUIT","#76371","8/ 6.34 OZ","2000001425855","https://ecatalog.wismettacusa.com/upload/img/m/9591142036630082827eb04.74898340.jpg","https://ecatalog.wismettacusa.com/product.php?id=121820&branch=LOS"
"SNACK POTATO CHIPS NB ORIGINAL 3.86OZ","","EMART AMERICA INC","SNACK","#76372","14/ 3.86 OZ","2000000203119","https://ecatalog.wismettacusa.com/upload/img/m/168561496466282efb165d48.11371447.jpg","https://ecatalog.wismettacusa.com/product.php?id=121823&branch=LOS"
"SWEETS JELLY REDBEAN NO BRAND 15.87OZ","","EMART AMERICA INC","JAPANESE SWEETS","#76373","20/ 15.87 OZ","8804294024672","https://ecatalog.wismettacusa.com/upload/img/m/2000892470662a7d3b124956.64412165.jpg","https://ecatalog.wismettacusa.com/product.php?id=122044&branch=LOS"
"SNACK SEASHELL SHAPED NO BRAND 8.81OZ","","EMART AMERICA INC","SNACK","#76376","10/ 8.81 OZ","8801204904130","https://ecatalog.wismettacusa.com/upload/img/m/16887209536646457d017a22.97902559.jpg","https://ecatalog.wismettacusa.com/product.php?id=122104&branch=LOS"
"RICE CRACKER SWEET NO BRAND 11.11OZ","","EMART AMERICA INC","RICE CRACKER","#76377","10/ 11.11 OZ","2000001013533","https://ecatalog.wismettacusa.com/upload/img/m/1376586013662a7ca0bdd464.04410147.jpg","https://ecatalog.wismettacusa.com/product.php?id=122105&branch=LOS"
"SNACK RAMEN SNACK NO BRAND 8.82OZ","","EMART AMERICA INC","SNACK","#76397","10/ 8.82 OZ","2000000331904","https://ecatalog.wismettacusa.com/upload/img/m/1904690771664650571d8547.29992944.jpg","https://ecatalog.wismettacusa.com/product.php?id=122568&branch=LOS"
"SNACK SQUID AND SUNFLOWER SEED NB 9.5OZ","","EMART AMERICA INC","SNACK","#76398","12/ 9.5 OZ","8809062651098","https://ecatalog.wismettacusa.com/upload/img/m/86105041666464d387b7799.26096608.jpg","https://ecatalog.wismettacusa.com/product.php?id=122569&branch=LOS"
"KAMABOKO RED YAMASA F","","YAMASA FISH CAKE","KAMABOKO","#77001","24/ 6 OZ","070516100006","https://ecatalog.wismettacusa.com/upload/img/m/16725969715c01d614b8c320.11597672.jpg","https://ecatalog.wismettacusa.com/product.php?id=3624&branch=LOS"
"FISH CAKE NARUTOMAKI YAMASA F","","YAMASA FISH CAKE","FISH CAKE OTHER","#77028","24/ 6 OZ","070516670000","https://ecatalog.wismettacusa.com/upload/img/m/13401525785c37bf3330a206.34607916.jpg","https://ecatalog.wismettacusa.com/product.php?id=3639&branch=LOS"
"CHOCOLATE CAPLICO NO ATAMA VANILLA GLICO","","GLICO","CHOCOLATE, BISCUIT","#77147A","12/ 10/ 1.06 OZ","N/A","https://ecatalog.wismettacusa.com/upload/img/m/60907925461305e434c51d1.94390259.jpg","https://ecatalog.wismettacusa.com/product.php?id=92102&branch=LOS"
"CHOCOLATE CAPLICO NO ATAMA VANILLA 24","","GLICO","CHOCOLATE, BISCUIT","#77147B","12/ 10/ 1.06 OZ","N/A","https://ecatalog.wismettacusa.com/upload/img/m/1118736065669ec6f23d6de8.95008047.jpg","https://ecatalog.wismettacusa.com/product.php?id=122567&branch=LOS"
"POCKY WINTER BUTTER CARAMEL 6P GLICO","","GLICO","CHOCOLATE, BISCUIT","#77221A","18/ 3.94 OZ","N/A","https://ecatalog.wismettacusa.com/upload/img/m/183605100960d26ce0af4df7.56793175.jpg","https://ecatalog.wismettacusa.com/product.php?id=93451&branch=LOS"
"COOKIE HELLO KITTY ASSORTED TIN","","BOURBON","SNACK","#77229","4/ 11.5 OZ","855880007126","https://ecatalog.wismettacusa.com/upload/img/m/15921430455ef3766f00bd06.12959702.jpg","https://ecatalog.wismettacusa.com/product.php?id=87565&branch=LOS"
"CHOCOLATE MELTY BLEND HAZELNUT MEIJI","","MEIJI","CHOCOLATE, BISCUIT","#77237","12/ 5/ 2.11 OZ","074410772376","https://ecatalog.wismettacusa.com/upload/img/m/20584426815f109cf49d9571.05214810.jpg","https://ecatalog.wismettacusa.com/product.php?id=88891&branch=LOS"
"POCKY DOUBLE RICH MATCHA 2024","","GLICO","CHOCOLATE, BISCUIT","#77243B","12/ 10/ 2.05 OZ","073141152815","https://ecatalog.wismettacusa.com/upload/img/m/80245891766df23f5242a57.56389731.jpg","https://ecatalog.wismettacusa.com/product.php?id=119673&branch=LOS"
"CANDY BAG LOLLIPOP FRUITY MIX MILKITA","","MILKITA","CANDY, GUM","#77250","12/ 4.06 OZ","882095223287","https://ecatalog.wismettacusa.com/upload/img/m/2290801606139ad07de8199.41155777.jpg","https://ecatalog.wismettacusa.com/product.php?id=92303&branch=LOS"
"CANDY MILKITA LOLLIPOP FRUITY MIX","","MILKITA","CANDY, GUM","#77250A","12/ 4.05 OZ","882095223287","https://ecatalog.wismettacusa.com/upload/img/m/116469273366b55a128340d5.02015412.jpg","https://ecatalog.wismettacusa.com/product.php?id=117351&branch=LOS"
"CANDY BAG NEAPOLITAN MIX MILKITA","","MILKITA","CANDY, GUM","#77251","12/ 4.23 OZ","882095223263","https://ecatalog.wismettacusa.com/upload/img/m/74977931266858e584a7d01.98791381.jpg","https://ecatalog.wismettacusa.com/product.php?id=92304&branch=LOS"
"CANDY BAG NEAPOLITAN MIX MILKITA","","MILKITA","CANDY, GUM","#77251A","12/ 3.52 OZ","882095223263","https://ecatalog.wismettacusa.com/upload/img/m/110000105466858ed4049347.14784478.jpg","https://ecatalog.wismettacusa.com/product.php?id=117150&branch=LOS"
"CANDY BAG TROPICAL MIX MILKITA","","MILKITA","CANDY, GUM","#77252","12/ 4.23 OZ","882095223270","https://ecatalog.wismettacusa.com/upload/img/m/171715082865305cdfd0b8e3.82489382.jpg","https://ecatalog.wismettacusa.com/product.php?id=92305&branch=LOS"
"CANDY MILKITA BAG TROPICAL MIX","","MILKITA","CANDY, GUM","#77252A","12/ 3.52 OZ","882095223270","https://ecatalog.wismettacusa.com/upload/img/m/672858724669ec736ed9fc0.37966312.jpg","https://ecatalog.wismettacusa.com/product.php?id=117352&branch=LOS"
"GUMMY FETTUCCINE PEACH BOURBON","","BOURBON","CANDY, GUM","#77259","12/ 10/ 1.76 OZ","855880007140","https://ecatalog.wismettacusa.com/upload/img/m/2110490699611edacee0f5c3.51249188.jpg","https://ecatalog.wismettacusa.com/product.php?id=92577&branch=LOS"
"COOKIE AKAI BOHSHI GOLD #16089 W WRAP","","TIVOLI","CHOCOLATE, BISCUIT","#77261","4/ 20 OZ","857457006617","https://ecatalog.wismettacusa.com/upload/img/m/835394144611edb14545387.36065610.jpg","https://ecatalog.wismettacusa.com/product.php?id=93061&branch=LOS"
"HI-CHEW BERRY MIX BAG #55560 3.17OZ","","MORINAGA","CANDY, GUM","#77271","6/ 3.17 OZ","850017589056","https://ecatalog.wismettacusa.com/upload/img/m/1342028570611edb3d3134f1.28293546.jpg","https://ecatalog.wismettacusa.com/product.php?id=94628&branch=LOS"
"HI-CHEW FRUITS COMBO SD UP POUCH 11.65OZ","","MORINAGA","CANDY, GUM","#77272","4/ 11.65 OZ","850017589049","https://ecatalog.wismettacusa.com/upload/img/m/499877773611edb67b09c95.30320722.jpg","https://ecatalog.wismettacusa.com/product.php?id=94629&branch=LOS"
"MOCHI ICE CREAM VANILLA SK F","","SK","ICE CREAM","#77273","4/ 8.4 OZ","074410772734","https://ecatalog.wismettacusa.com/upload/img/m/1046967622664d057ec3c857.42030208.jpg","https://ecatalog.wismettacusa.com/product.php?id=96283&branch=LOS"
"MOCHI ICE CREAM CHOCOLATE SK F","","SK","ICE CREAM","#77274","4/ 8.4 OZ","074410772741","https://ecatalog.wismettacusa.com/upload/img/m/2126720480614d115180bb95.16154092.jpg","https://ecatalog.wismettacusa.com/product.php?id=96284&branch=LOS"
"HI-CHEW PLUS FRUIT MIX BAG #15030 2.82OZ","","MORINAGA","CANDY, GUM","#77275","6/ 2.82 OZ","850017589032","https://ecatalog.wismettacusa.com/upload/img/m/1801448495611edb833b7c34.21600236.jpg","https://ecatalog.wismettacusa.com/product.php?id=94630&branch=LOS"
"ICE BAR AZUKI BARSINGLE PACK IMURAYA F","","IMURAYA","ICE CREAM","#77281","30/ 2.68 OZ","N/A","https://ecatalog.wismettacusa.com/upload/img/m/129321291966a95253bed828.79583043.jpg","https://ecatalog.wismettacusa.com/product.php?id=96164&branch=LOS"
"SNACK PARS CURRY SHRIMP CRACKER 40G","","TAKARI INTERNATIONAL","SNACK","#77300","24/ 1.41 OZ","N/A","https://ecatalog.wismettacusa.com/upload/img/m/134786043264dac315887d35.00062775.jpg","https://ecatalog.wismettacusa.com/product.php?id=106572&branch=LOS"
"SNACK GOMA KENPI SHIBUYA NEW","","MISHIMA","SNACK","#77312","4/ 16/ 2.29 OZ","830757007089","https://ecatalog.wismettacusa.com/upload/img/m/10225058116346063cd3f925.87418524.jpg","https://ecatalog.wismettacusa.com/product.php?id=106598&branch=LOS"
"SNACK IMO KENPI SHIBUYA NEW","","MISHIMA","SNACK","#77313","4/ 16/ 2.29 OZ","830757007072","https://ecatalog.wismettacusa.com/upload/img/m/203442744463460655cde8a9.90428206.jpg","https://ecatalog.wismettacusa.com/product.php?id=106599&branch=LOS"
"GYUKAKU MOCHI ICE BOBA F","","MISHIMA","ICE CREAM","#77317","8/ 9 OZ","N/A","https://ecatalog.wismettacusa.com/upload/img/m/125904780864233ae7150ea7.26969901.jpg","https://ecatalog.wismettacusa.com/product.php?id=107943&branch=LOS"
"HI CHEW FRUITS COMBO BAG #41410 NEW","","MORINAGA","CANDY, GUM","#77322","4/ 11.65 OZ","850017589414","https://ecatalog.wismettacusa.com/upload/img/m/646215138645401e9802328.18357927.jpg","https://ecatalog.wismettacusa.com/product.php?id=108355&branch=LOS"
"SWEETS RED BEAN BUNGEO-PPANG F","","PULMUONE","FROZEN PROCESSED PRODUCT OTHER","#77326","16/ 12.7 OZ","8801114155042","https://ecatalog.wismettacusa.com/upload/img/m/146816538365fc97958ee055.38748938.jpg","https://ecatalog.wismettacusa.com/product.php?id=116192&branch=LOS"
"SWEETS SWEET POTATO BUNGEO-PPANG F","","PULMUONE","FROZEN PROCESSED PRODUCT OTHER","#77327","16/ 12.7 OZ","8801114155035","https://ecatalog.wismettacusa.com/upload/img/m/22699884765fc97b2cd5e17.19682538.jpg","https://ecatalog.wismettacusa.com/product.php?id=116193&branch=LOS"
"SWEETS CASTELLA ORIGINAL 2PC IMURAYA F","","IMURAYA","CONFECTION CHILLED, FROZEN OTHER","#77330","10/ 2.8 OZ","853558002855","https://ecatalog.wismettacusa.com/upload/img/m/13308099756635179823b4a9.09007055.jpg","https://ecatalog.wismettacusa.com/product.php?id=108973&branch=LOS"
"RICE CRACKER NORIMAKI ARARE HOT CHILI SK","","SK","RICE CRACKER","#77332","36/ 3 OZ","074410773328","https://ecatalog.wismettacusa.com/upload/img/m/120455401165bc39ddacdd86.75759242.jpg","https://ecatalog.wismettacusa.com/product.php?id=112837&branch=LOS"
"POCKY GIANT CHOCOLATE 2023","","GLICO","CHOCOLATE, BISCUIT","#77337","10/ 4.7 OZ","4901005560994","https://ecatalog.wismettacusa.com/upload/img/m/650859091642b63e79553a0.03476874.jpg","https://ecatalog.wismettacusa.com/product.php?id=110648&branch=LOS"
"SWEETS TAIYAKI RED BEAN RETAIL 5PCX90G F","","SK","JAPANESE SWEETS","#77340","10/ 450 G","074410773403","https://ecatalog.wismettacusa.com/upload/img/m/1398730517654e82e49c8041.64622079.jpg","https://ecatalog.wismettacusa.com/product.php?id=113452&branch=LOS"
"POCKY PEJOY GLICO TRUCK BOX SET","","GLICO","CHOCOLATE, BISCUIT","#77343","12/ 20.3 OZ","073141158213","https://ecatalog.wismettacusa.com/upload/img/m/21262949816487ae9332c9c8.79622786.jpg","https://ecatalog.wismettacusa.com/product.php?id=112303&branch=LOS"
"SWEETS DAIFUKU 2PC MATCHA IMURA F","","IMURAYA","JAPANESE SWEETS","#77344","20/ 3.53 OZ","853558002282","https://ecatalog.wismettacusa.com/upload/img/m/44820073164a8420dc407d3.63384458.jpg","https://ecatalog.wismettacusa.com/product.php?id=113142&branch=LOS"
