ada,sku,name,proof,size,pack,base_price,license_price,retail_price,group,Level 1 category,Level 2 category,Level 3 category
321,11275,OLMECA ALTOS PLATA,80,50,120,1.69,1.99,,Alcohol,,,
321,11276,OLMECA ALTOS PLATA,80,200,48,4.23,4.99,,Alcohol,,,
321,11277,OLMECA ALTOS PLATA,80,375,24,5.93,6.99,,Alcohol,,,
321,9225,OLMECA ALTOS PLATA,80,750,6,21.2,24.99,,Alcohol,,,
321,9226,OLMECA ALTOS REPOSADO,80,750,6,21.2,24.99,,Alcohol,,,
321,7317,PARTIDA ELEGANTE,80,750,2,282.15,332.64,,Alcohol,,,
321,6553,PATRON ANEJO,80,200,12,15.26,17.99,,Alcohol,,,
321,2458,PATRON ANEJO,80,375,12,25.44,29.99,,Alcohol,,,
321,84800,PATRON ANEJO,80,750,12,50.88,59.99,,Alcohol,,,
321,2642,PATRON ANEJO,80,1750,3,113.62,133.96,,Alcohol,,,
321,72208,PATRON ANEJO W/CRYSTAL BEES,80,750,6,50.88,59.99,,Alcohol,,,
321,72649,PATRON ANEJO/50ML BITTER-2 GLS,80,750,6,50.88,59.99,,Alcohol,,,
321,6554,PATRON REPOSADO,80,200,12,14.41,16.99,,Alcohol,,,
321,2459,PATRON REPOSADO,80,375,12,23.74,27.99,,Alcohol,,,
321,84100,PATRON REPOSADO,80,750,12,45.8,53.99,,Alcohol,,,
321,3390,PATRON REPOSADO,80,1750,3,108.91,103.48,121.99,Alcohol,,,
321,2644,PATRON SILVER,80,50,60,5.42,6.39,,Alcohol,,,
321,6555,PATRON SILVER,80,200,12,13.56,15.99,,Alcohol,,,
321,2460,PATRON SILVER,80,375,12,22.05,25.99,,Alcohol,,,
321,84510,PATRON SILVER,80,750,12,44.1,51.99,,Alcohol,,,
321,2461,PATRON SILVER,80,1750,3,89.05,104.99,,Alcohol,,,
321,72545,PATRON SILVER W/CARAFE,80,1750,3,89.05,104.99,,Alcohol,,,
321,72783,PATRON SILVER W/COOLER BAG,80,1750,3,89.05,104.99,,Alcohol,,,
321,72437,PATRON SILVER W/CRYSTAL BEE,80,750,6,44.1,51.99,,Alcohol,,,
321,72354,PATRON SILVER W/PITCHER,80,1750,3,89.05,104.99,,Alcohol,,,
321,72758,PATRON SILVER W/2 GLS,80,750,6,44.1,51.99,,Alcohol,,,
321,2640,PATRON VARIETY 3PK,80,50,20,16.95,19.99,,Alcohol,,,
321,10686,PATRON VARIETY 4 PK,80,50,15,18.62,21.96,,Alcohol,,,
321,12332,PATRON 7 ANOS EXTRA ANEJO,80,750,3,254.45,299.99,,Alcohol,,,
321,12501,PELIGROSO ANEJO,80,750,12,30.5,35.96,,Alcohol,,,
321,12502,PELIGROSO CINNAMON,70,750,12,16.95,19.99,,Alcohol,,,
321,72725,PELIGROSO CINNAMON W/SHOT GL,70,750,6,16.95,19.99,,Alcohol,,,
321,12639,PELIGROSO REPOSADO,80,750,12,27.98,32.99,,Alcohol,,,
321,12503,PELIGROSO SILVER,80,50,120,1.86,2.19,,Alcohol,,,
321,11652,PELIGROSO SILVER,80,375,12,12.69,14.96,,Alcohol,,,
321,12504,PELIGROSO SILVER,80,750,12,25.44,29.99,,Alcohol,,,
321,12326,RIAZUL ANEJO,80,750,6,55.12,64.99,,Alcohol,,,
321,12327,RIAZUL PLATA,80,750,6,41.55,48.99,,Alcohol,,,
321,9789,RIAZUL PREMIUM ANEJO,80,750,6,59.37,69.99,,Alcohol,,,
321,12328,RIAZUL REPOSADO,80,750,6,46.64,54.99,,Alcohol,,,
321,11550,ROCA PATRON ANEJO,88,750,6,76.33,89.99,,Alcohol,,,
321,11551,ROCA PATRON REPOSADO,84,750,6,67.85,79.99,,Alcohol,,,
321,11552,ROCA PATRON SILVER,90,750,6,59.37,69.99,,Alcohol,,,
321,7718,SAUZA BLUE REPOSADO,80,750,12,16.11,18.99,,Alcohol,,,
321,8941,SAUZA BLUE REPOSADO,80,1000,12,19.5,22.99,,Alcohol,,,
321,7719,SAUZA BLUE SILVER,80,750,12,16.11,18.99,,Alcohol,,,
321,8942,SAUZA BLUE SILVER,80,1000,12,19.5,22.99,,Alcohol,,,
321,72780,SAUZA BLUE SLV/50ML WATERMELON,80,750,12,16.11,18.99,NEW,Alcohol,,,
321,4711,SAUZA CIEN ANOS BLANCO,80,375,24,8.48,9.99,,Alcohol,,,
321,4128,SAUZA CIEN ANOS BLANCO,80,750,12,15.26,17.99,,Alcohol,,,
321,60127,SAUZA CONMEMORATIVO,80,750,12,16.95,19.99,,Alcohol,,,
321,60121,SAUZA CONMEMORATIVO,80,1000,12,27.13,31.99,,Alcohol,,,
321,12584,SAUZA CUCUMBER CHILI,70,750,12,14.41,16.99,NEW,Alcohol,,,
321,12585,SAUZA CUCUMBER CHILI PL,70,50,120,0.8,0.94,NEW,Alcohol,,,
321,9362,SAUZA EXTRA ANEJO,80,750,3,127.23,149.99,,Alcohol,,,
321,98480,SAUZA EXTRA GOLD,80,750,12,14.41,16.99,,Alcohol,,,
321,86576,SAUZA EXTRA GOLD,80,1000,12,18.62,21.96,,Alcohol,,,
321,7231,SAUZA EXTRA GOLD PL,80,50,60,1.1,1.29,,Alcohol,,,
321,273,SAUZA EXTRA GOLD PL,80,200,48,3.57,3.38,3.99,Alcohol,,,
321,97880,SAUZA EXTRA GOLD PL,80,375,24,7.12,6.75,7.96,Alcohol,,,
321,2465,SAUZA EXTRA GOLD PL,80,750,12,14.41,16.99,,Alcohol,,,
321,1079,SAUZA EXTRA GOLD PL,80,1750,6,27.98,32.99,,Alcohol,,,
321,71017,SAUZA EXTRA GOLD W/MARG MIX,80,750,6,14.41,16.99,,Alcohol,,,
321,7348,SAUZA SILVER,80,50,60,1.14,1.1,1.29,Alcohol,,,
321,7349,SAUZA SILVER,80,375,12,7.12,6.75,7.96,Alcohol,,,
321,98366,SAUZA SILVER,80,750,12,14.41,16.99,,Alcohol,,,
321,587,SAUZA SILVER,80,1000,12,18.62,21.96,,Alcohol,,,
321,12455,SAUZA SILVER PL,80,200,48,3.57,3.38,3.99,Alcohol,,,
321,2690,SAUZA SILVER PL,80,1750,6,27.98,32.99,,Alcohol,,,
321,71322,SAUZA SILVER W/MARGARITA MIX,80,750,6,14.41,16.99,,Alcohol,,Others,Margarita
321,89916,SAUZA TRES GENERACIONES ANEJO,80,750,6,38.16,44.99,,Alcohol,,,
321,93276,SAUZA TRES GENERACIONES PLATA,80,750,6,33.92,39.99,,Alcohol,,,
321,2648,SAUZA TRES GENERACIONES REPO,80,750,6,33.92,39.99,,Alcohol,,,
321,11388,SAUZA 901 SILVER TEQUILA,80,750,6,21.2,24.99,,Alcohol,,Tequila & Agave,Tequila
321,11393,SIETE LEGUAS ANEJO,80,750,6,46.64,54.99,,Alcohol,,,
321,11394,SIETE LEGUAS BLANCO,80,750,6,38.16,44.99,,Alcohol,,,
321,11395,SIETE LEGUAS REPOSADO,80,750,6,42.37,49.96,,Alcohol,,,
321,9363,SPARKLE DONKEY REPOSADO,80,750,6,19.5,22.99,,Alcohol,,,
321,11800,SPARKLE DONKEY REPOSADO PL,80,50,96,2.22,2.11,2.49,Alcohol,,,
321,9364,SPARKLE DONKEY SILVER,80,750,6,19.5,22.99,,Alcohol,,,
321,11801,SPARKLE DONKEY SILVER PL,80,50,96,2.22,2.11,2.49,Alcohol,,,
321,1932,TOPAZ GOLD,80,750,12,7.28,6.91,8.15,Alcohol,,,
321,1931,TOPAZ GOLD,80,1000,12,8.7,8.27,9.75,Alcohol,,,
321,1935,TOPAZ GOLD PL,80,375,24,4.89,4.66,5.49,Alcohol,,,
321,1934,TOPAZ GOLD PL,80,1750,6,14.82,17.48,,Alcohol,,,
321,6533,TOPAZ WHITE,80,1000,12,8.7,8.27,9.75,Alcohol,wine,Champagne & Sparkling,
321,6534,TOPAZ WHITE PL,80,1750,6,14.82,17.48,,Alcohol,wine,Champagne & Sparkling,
321,571,TORADA GOLD,80,750,12,7.86,7.45,8.79,Alcohol,,,
321,570,TORADA GOLD,80,1000,12,8.91,8.48,9.99,Alcohol,,,
321,569,TORADA GOLD,80,1750,6,16.11,18.99,,Alcohol,,,
321,60167,TORADA WHITE,80,750,12,7.86,7.45,8.79,Alcohol,wine,Champagne & Sparkling,
321,543,TORADA WHITE,80,1000,12,8.91,8.48,9.99,Alcohol,wine,Champagne & Sparkling,
321,60168,TORADA WHITE,80,1750,6,16.11,18.99,,Alcohol,wine,Champagne & Sparkling,
321,10966,TRIANON TEQUILA ANEJO,80,750,6,48.76,57.49,,Alcohol,,Tequila & Agave,Tequila
321,10967,TRIANON TEQUILA BLANCO,80,750,6,39.85,46.98,,Alcohol,,Tequila & Agave,Tequila
321,10968,TRIANON TEQUILA REPOSADO,80,750,6,44.1,51.99,,Alcohol,,Tequila & Agave,Tequila
321,10965,TRIANON ANEJO, BLANCO, REP 3PK,80,6,74.77,71.03,Alcohol,,,
321,12640,WAHAKA MEZCAL JOVEN ENSAMBLE,80,750,12,87.68,103.37,,Alcohol,,Tequila & Agave,Mezcal
321,12641,WAHAKA MEZCAL JOVEN ESPADIN,80,750,12,35.18,41.48,,Alcohol,,Tequila & Agave,Mezcal
321,12642,WAHAKA MEZCAL JOVEN TOBALA,84,750,12,87.68,103.37,,Alcohol,,Tequila & Agave,Mezcal
321,12643,WAHAKA MEZCAL MADRE CUISHE,84,750,12,87.68,103.37,,Alcohol,,Tequila & Agave,Mezcal
321,12644,WAHAKA MEZCAL REPOSADO GUSANO,80,750,12,45.29,43.02,50.72,Alcohol,,Tequila & Agave,Mezcal
321,7762,WILD SHOT MEZCAL REPOSADO,86.8,750,6,44.62,42.37,49.96,Alcohol,,Tequila & Agave,Mezcal
321,7704,WILD SHOT MEZCAL SILVER,86.8,750,6,41.95,39.86,46.99,Alcohol,,Tequila & Agave,Mezcal
321,93906,ZAPATA GOLD TEQUILA,80,1000,12,10.7,10.17,11.99,Alcohol,,Tequila & Agave,Tequila
321,94230,ZAPATA WHITE,80,750,12,8.91,8.48,9.99,Alcohol,wine,Champagne & Sparkling,
321,89890,ZAPATA WHITE,80,1000,12,10.7,10.17,11.99,Alcohol,wine,Champagne & Sparkling,
321,4712,100 ANOS REPOSADO,80,375,24,8.91,8.48,9.99,Alcohol,,,
321,4129,100 ANOS REPOSADO,80,750,12,16.07,15.26,17.99,Alcohol,,,
321,84350,1800 ANEJO,80,750,6,29.45,27.98,32.99,Alcohol,,,
321,8662,1800 COCONUT SILVER,70,200,24,7.12,6.75,7.96,Alcohol,,,
321,8555,1800 COCONUT SILVER,70,375,12,13.37,12.69,14.96,Alcohol,,,
321,8591,1800 COCONUT SILVER,70,750,12,25.87,24.56,28.96,Alcohol,,,
321,8556,1800 COCONUT SILVER,70,1000,6,28.12,26.7,31.48,Alcohol,,,
321,8912,1800 COCONUT SILVER,70,1750,6,33.91,32.23,37.99,Alcohol,,,
321,3330,1800 COLECCION,80,750,1,2290.17,2699.99,,Alcohol,,,
321,71868,1800 COLECCION 2010/DECANTER,80,750,1,2290.17,2699.99,,Alcohol,,,
321,8930,1800 ESSENTIAL SILVER 2012,80,750,6,21.41,20.35,23.99,Alcohol,,,
321,12174,1800 MILENIO,80,750,6,200.88,190.85,225,Alcohol,,,
321,1644,1800 REPOSADO,80,50,60,1.78,1.69,1.99,Alcohol,,,
321,7066,1800 REPOSADO,80,200,24,7.12,6.75,7.96,Alcohol,,,
321,91956,1800 REPOSADO,80,375,12,13.37,12.69,14.96,Alcohol,,,
321,59707,1800 REPOSADO,80,750,12,25.87,24.56,28.96,Alcohol,,,
321,59721,1800 REPOSADO,80,1000,6,28.12,26.7,31.48,Alcohol,,,
321,2498,1800 REPOSADO,80,1750,6,33.91,32.23,37.99,Alcohol,,,
321,6973,1800 SELECT SILVER,100,200,24,8.03,7.62,8.99,Alcohol,,,
321,4862,1800 SELECT SILVER,100,375,12,14.28,13.56,15.99,Alcohol,,,
321,4875,1800 SELECT SILVER,100,750,12,26.78,25.44,29.99,Alcohol,,,
321,4924,1800 SELECT SILVER,100,1000,6,31.24,29.68,34.99,Alcohol,,,
321,1645,1800 SILVER,80,50,60,1.78,1.69,1.99,Alcohol,,,
321,6974,1800 SILVER,80,200,24,7.12,6.75,7.96,Alcohol,,,
321,1646,1800 SILVER,80,375,12,13.37,12.69,14.96,Alcohol,,,
321,1678,1800 SILVER,80,750,12,25.87,24.56,28.96,Alcohol,,,
321,1647,1800 SILVER,80,1000,6,28.12,26.7,31.48,Alcohol,,,
321,2499,1800 SILVER,80,1750,6,33.91,32.23,37.99,Alcohol,,,
321,6671,1921 BLANCO TEQUILA,80,750,6,36.3,34.48,40.65,Alcohol,,Tequila & Agave,Tequila
321,84333,ABSOLUT SWEDISH 80,80,50,120,1.78,1.69,1.99,Alcohol,,,
321,3823,ABSOLUT SWEDISH 80,80,200,24,5.36,5.08,5.99,Alcohol,,,
321,60653,ABSOLUT SWEDISH 80,80,375,24,8.91,8.48,9.99,Alcohol,,,
321,60657,ABSOLUT SWEDISH 80,80,750,12,17.86,16.95,19.99,Alcohol,,,
321,60651,ABSOLUT SWEDISH 80,80,1000,12,24.99,23.74,27.99,Alcohol,,,
321,60658,ABSOLUT SWEDISH 80,80,1750,6,31.24,29.68,34.99,Alcohol,,,
321,1545,ABSOLUT SWEDISH 80 PL,80,50,120,1.78,1.69,1.99,Alcohol,,,
321,72090,ABSOLUT W/50ML ABSO,80,24,,8.91,8.48,9.99,Alcohol,,,
321,72575,ABSOLUT 80 W/2-50ML,80,750,12,16.95,19.99,,Alcohol,,,
321,72576,ABSOLUT 80 W/CRANBERRY JUICE,80,375,12,8.91,8.48,9.99,Alcohol,,,
321,72059,ABSOLUT 80 W/CRANBERRY JUICE,80,750,6,16.95,19.99,,Alcohol,,,
321,71952,ABSOLUT 80 W/CRANBERRY JUICE,80,1750,3,29.68,34.99,,Alcohol,,,
321,72480,ABSOLUT 80 W/4-50ML VARIETY,80,750,12,16.95,19.99,,Alcohol,,,
321,72772,ABSOLUT 80 W/4-50ML VARIETY,80,1750,6,29.68,34.99,,Alcohol,,,
321,71917,ABSOLUT 80/ZZ BLOODY MARY MIX,80,750,6,16.95,19.99,,Alcohol,,Others,Bloody Mary
321,72535,ABSOLUT 80/ZZ BLOODY MARY MIX,80,1750,20,29.68,34.99,,Alcohol,,Others,Bloody Mary
321,10041,ABSOLUT 100,100,200,24,4.45,4.23,4.99,Alcohol,,,
321,4563,ABSOLUT 100,100,750,12,21.2,24.99,,Alcohol,,,
321,4542,ABSOLUT 100,100,1000,12,32.23,37.99,,Alcohol,,,
321,12391,AMERICAN STAR VODKA,80,750,6,29.68,34.99,,Alcohol,spirits,Vodka,Vodka
321,96200,ARROW VODKA,80,750,12,5.53,5.25,6.19,Alcohol,spirits,Vodka,Vodka
321,96450,ARROW VODKA,80,1750,6,11.02,12.99,,Alcohol,spirits,Vodka,Vodka
321,96110,ARROW VODKA PL,80,200,48,1.68,1.6,1.89,Alcohol,spirits,Vodka,Vodka
321,96140,ARROW VODKA PL,80,375,24,2.93,2.79,3.29,Alcohol,spirits,Vodka,Vodka
321,97520,ARROW VODKA PL,80,750,12,5.53,5.25,6.19,Alcohol,spirits,Vodka,Vodka
321,96340,ARROW VODKA PL,80,1000,12,6.87,6.51,7.68,Alcohol,spirits,Vodka,Vodka
321,99200,BANKER'S CLUB VODKA,80,750,12,5.5,5.22,6.16,Alcohol,spirits,Vodka,Vodka
321,99220,BANKER'S CLUB VODKA,80,1000,12,7.12,6.75,7.96,Alcohol,spirits,Vodka,Vodka
321,99260,BANKER'S CLUB VODKA,80,1750,6,11.02,12.99,,Alcohol,spirits,Vodka,Vodka
321,6467,BARTON VODKA,80,1000,12,6.07,5.76,6.79,Alcohol,spirits,Vodka,Vodka
321,6468,BARTON VODKA,80,1750,6,,9.75,11.49,Alcohol,spirits,Vodka,Vodka
321,10376,BELUGA NOBLE,80,750,6,25.44,29.99,,Alcohol,,,
321,72438,BELUGA NOBLE W/GL,80,750,6,25.44,29.99,,Alcohol,,,
321,72700,BELUGA NOBLE W/GL & OLIVE PICK,80,750,8,25.44,29.99,,Alcohol,,,
321,6889,BELVEDERE INTENSE,100,375,12,15.26,17.99,,Alcohol,,,
321,6012,BELVEDERE INTENSE,100,750,6,32.23,37.99,,Alcohol,,,
321,7507,BELVEDERE INTENSE UNFILTERED,80,375,12,13.56,15.99,,Alcohol,wine,Champagne & Sparkling,
321,7508,BELVEDERE INTENSE UNFILTERED,80,750,6,29.68,34.99,,Alcohol,wine,Champagne & Sparkling,
321,72458,BELVEDERE INTENSE UNFILT/2 GLS,80,750,6,29.68,34.99,,Alcohol,,,
321,60250,BELVEDERE VODKA,80,50,60,3.57,3.38,3.99,Alcohol,spirits,Vodka,Vodka
321,1029,BELVEDERE VODKA,80,200,24,8.47,8.05,9.49,Alcohol,spirits,Vodka,Vodka
321,60253,BELVEDERE VODKA,80,375,12,11.87,13.99,,Alcohol,spirits,Vodka,Vodka
321,2920,BELVEDERE VODKA,80,750,6,25.44,29.99,,Alcohol,spirits,Vodka,Vodka
321,2335,BELVEDERE VODKA,80,1000,6,33.92,39.99,,Alcohol,spirits,Vodka,Vodka
321,8931,BELVEDERE VODKA,80,1750,6,42.37,49.96,,Alcohol,spirits,Vodka,Vodka
321,72344,BELVEDERE VODKA W/SHOT GL,80,750,6,25.44,29.99,,Alcohol,spirits,Vodka,Vodka
321,72459,BELVEDERE VODKA W/2 GLS,80,750,6,25.44,29.99,,Alcohol,spirits,Vodka,Vodka
321,72355,BELVEDERE VODKA W/2 SHOT GLS,80,1750,6,42.37,49.96,,Alcohol,spirits,Vodka,Vodka
321,72556,BELVEDERE VODKA/ICE CRUSH TRAY,80,750,6,25.44,29.99,,Alcohol,spirits,Vodka,Vodka
321,12288,BLUE ICE G,80,750,12,11.02,12.99,,Alcohol,,,
321,11645,BLUE ICE G MULTI-GRAIN VODKA,80,200,24,2.86,2.7,3.19,Alcohol,spirits,Vodka,Vodka
321,11646,BLUE ICE G MULTI-GRAIN VODKA,80,375,12,5.8,5.5,6.49,Alcohol,spirits,Vodka,Vodka
321,4761,BLUE ICE POTATO VODKA,80,750,12,16.94,19.97,,Alcohol,spirits,Vodka,Vodka
321,4763,BLUE ICE POTATO VODKA,80,1750,6,31.37,36.99,,Alcohol,spirits,Vodka,Vodka
321,11733,BOB & STACY'S VODKA PL,80,200,24,4.01,3.81,4.49,Alcohol,spirits,Vodka,Vodka
321,96410,BORU VODKA (IRISH),80,750,12,12.5,14.74,,Alcohol,spirits,Vodka,Vodka
321,1334,BORU VODKA (IRISH),80,1750,6,20.82,24.54,,Alcohol,spirits,Vodka,Vodka
321,10269,BOYD & BLAIR POTATO VODKA,80,750,6,30.54,36,,Alcohol,spirits,Vodka,Vodka
321,10270,BOYD & BLAIR POTATO VODKA-151,151,750,6,50.88,59.99,,Alcohol,spirits,Vodka,Vodka
321,10217,BRECKENRIDGE VODKA,80,750,6,19.87,23.42,,Alcohol,spirits,Vodka,Vodka
321,12614,CANDY'S SIGNATURE HONEY BEE,42,750,12,14.63,17.24,,Alcohol,,,
321,10915,CD VODKA,80,750,12,25.44,29.99,,Alcohol,spirits,Vodka,Vodka
321,99496,CHOPIN POTATO VODKA,80,375,12,14.17,16.7,,Alcohol,spirits,Vodka,Vodka
321,2921,CHOPIN POTATO VODKA,80,750,6,23.74,27.99,,Alcohol,spirits,Vodka,Vodka
321,1462,CHOPIN POTATO VODKA,80,1000,6,29.68,34.99,,Alcohol,spirits,Vodka,Vodka
321,11856,CHOPIN POTATO VODKA,80,1750,6,38.16,44.99,,Alcohol,spirits,Vodka,Vodka
321,71400,CHOPIN POTATO VODKA W/CHILLER,80,750,6,23.74,27.99,,Alcohol,spirits,Vodka,Vodka
321,72408,CHOPIN POTATO VODKA W/OLIVES,80,750,6,23.74,27.99,,Alcohol,spirits,Vodka,Vodka
321,72407,CHOPIN POTATO VODKA W/2-50MLS,80,1750,3,38.16,44.99,,Alcohol,spirits,Vodka,Vodka
321,72747,CHOPIN POTATO VODKA/2 SHOT GLS,80,750,6,23.74,27.99,,Alcohol,spirits,Vodka,Vodka
321,72573,CHOPIN POTATO VODKA/50ML DORDA,80,750,6,23.74,27.99,,Alcohol,spirits,Vodka,Vodka
321,7687,CHOPIN RYE VODKA,80,750,6,21.2,24.99,,Alcohol,spirits,Vodka,Vodka
321,10569,CHOPIN VODKA VARIETY 3PK,80,50,20,5.34,5.06,5.97,Alcohol,spirits,Vodka,Vodka
321,3215,CIROC SNAP FROST,80,50,60,3.57,3.38,3.99,Alcohol,,,
321,5560,CIROC SNAP FROST,80,200,24,8.91,8.48,9.99,Alcohol,,,
321,1296,CIROC SNAP FROST,80,375,12,14.41,16.99,,Alcohol,,,
321,9762,CIROC SNAP FROST,80,750,12,29.68,34.99,,Alcohol,,,
321,10030,CIROC SNAP FROST,80,1000,12,35.62,41.99,,Alcohol,,,
321,1316,CIROC SNAP FROST,80,1750,6,57.67,67.99,,Alcohol,,,
321,72723,CIROC SNAP FROST W/MONEY CLIP,80,750,12,29.68,34.99,,Alcohol,,,
321,72401,CIROC SNAP FROST W/2-50MLS,80,750,12,29.68,34.99,,Alcohol,,,
321,72614,CIROC SNAP FROST/PINEPPL JUICE,80,750,6,29.68,34.99,,Alcohol,,,
321,72441,CIROC SNAP FROST/50ML AMARETTO,80,750,12,29.68,34.99,,Alcohol,,Cordials & Liqueurs,Amaretto
321,72359,CIROC SNAP FROST/50ML RED BRRY,80,750,12,29.68,34.99,,Alcohol,wine,Champagne & Sparkling,
321,72264,CIROC SNAP FROST/50ML RED BRRY,80,1000,6,35.62,41.99,,Alcohol,wine,Champagne & Sparkling,
321,12566,CIROC TEN,80,1000,3,212.05,249.99,,Alcohol,,,
321,8346,CLIX,80,750,1,254.45,299.99,,Alcohol,,,
321,11043,CROP ORGANIC HARVEST EARTH,80,750,6,23.66,27.89,,Alcohol,,,
321,60347,CROWN RUSSE VODKA,80,750,12,5.16,4.91,5.79,Alcohol,spirits,Vodka,Vodka
321,649,CROWN RUSSE VODKA,80,1000,12,6.14,5.85,6.89,Alcohol,spirits,Vodka,Vodka
321,5459,CROWN RUSSE VODKA PL,80,50,120,0.66,0.64,0.75,Alcohol,spirits,Vodka,Vodka
321,1199,CROWN RUSSE VODKA PL,80,200,48,1.68,1.6,1.89,Alcohol,spirits,Vodka,Vodka
321,1200,CROWN RUSSE VODKA PL,80,375,24,2.89,2.76,3.25,Alcohol,spirits,Vodka,Vodka
321,5295,CROWN RUSSE VODKA PL,80,750,12,5.16,4.91,5.79,Alcohol,spirits,Vodka,Vodka
321,1201,CROWN RUSSE VODKA PL,80,1750,6,,9.92,11.69,Alcohol,spirits,Vodka,Vodka
321,60607,CRYSTAL PALACE DELUXE,80,750,12,5.16,4.91,5.79,Alcohol,,,
321,60601,CRYSTAL PALACE DELUXE,80,1000,12,6.24,5.93,6.99,Alcohol,,,
321,60608,CRYSTAL PALACE DELUXE,80,1750,6,10,11.79,,Alcohol,,,
321,84960,CRYSTAL PALACE VODKA,80,200,48,1.68,1.6,1.89,Alcohol,spirits,Vodka,Vodka
321,95090,CRYSTAL PALACE VODKA,80,375,24,2.89,2.76,3.25,Alcohol,spirits,Vodka,Vodka
321,1241,CRYSTAL PALACE VODKA PL,80,750,12,5.16,4.91,5.79,Alcohol,spirits,Vodka,Vodka
321,7496,DEATH'S DOOR VODKA,80,750,6,25.44,29.99,,Alcohol,spirits,Vodka,Vodka
321,72784,DEATH'S DOOR W/GRAPEFRUIT SODA,80,750,6,25.44,29.99,,Alcohol,,,
321,91216,DENAKA 80 (DEN),80,750,12,6.68,6.35,7.49,Alcohol,,,
321,2078,DENAKA 80 (DEN) PL,80,1750,6,12.69,14.96,,Alcohol,,,
321,11494,DEVOTION VODKA,80,750,6,19.5,22.99,,Alcohol,spirits,Vodka,Vodka
321,5519,DIVINE VODKA,80,750,12,23.36,27.54,,Alcohol,spirits,Vodka,Vodka
321,5271,DRAGON BLEU (FR),80,750,12,16.95,19.99,,Alcohol,,,
321,3562,EFFEN,80,375,12,12.69,14.96,,Alcohol,,,
321,3710,EFFEN,80,750,6,22.89,26.99,,Alcohol,,,
321,72553,EFFEN W/BLOODY MARY MIX,80,750,6,22.89,26.99,,Alcohol,,Others,Bloody Mary
321,11967,FAIR QUINOA VODKA,80,750,6,25.42,29.97,,Alcohol,spirits,Vodka,Vodka
321,60367,FIVE O'CLOCK VODKA,80,750,12,5.36,5.08,5.99,Alcohol,spirits,Vodka,Vodka
321,60361,FIVE O'CLOCK VODKA,80,1000,12,7.12,6.75,7.96,Alcohol,spirits,Vodka,Vodka
321,60368,FIVE O'CLOCK VODKA,80,1750,6,11.02,12.99,,Alcohol,spirits,Vodka,Vodka
321,60362,FIVE O'CLOCK VODKA PL,80,200,48,1.68,1.6,1.89,Alcohol,spirits,Vodka,Vodka
321,60363,FIVE O'CLOCK VODKA PL,80,375,24,2.89,2.76,3.25,Alcohol,spirits,Vodka,Vodka
321,60377,FIVE O'CLOCK VODKA PL,80,750,12,5.36,5.08,5.99,Alcohol,spirits,Vodka,Vodka
321,96960,FLEISCHMANN'S ROYAL VODKA,80,750,12,5.16,4.91,5.79,Alcohol,spirits,Vodka,Vodka
321,97090,FLEISCHMANN'S ROYAL VODKA,80,1750,6,,9.92,11.69,Alcohol,spirits,Vodka,Vodka
321,97110,FLEISCHMANN'S ROYAL VODKA PL,80,750,12,5.16,4.91,5.79,Alcohol,spirits,Vodka,Vodka
321,60417,FRIS SKANDIA 80,80,750,12,10.17,11.99,,Alcohol,,,
321,97216,FRIS SKANDIA 80,80,1000,12,13.56,15.99,,Alcohol,,,
321,60418,FRIS SKANDIA 80,80,1750,6,15.26,17.99,,Alcohol,,,
321,9091,FRIS SKANDIA 80 PL,80,375,24,4.89,4.66,5.49,Alcohol,,,
321,72342,FRIS W/50ML SEAGRAM GIN PL,80,375,24,4.89,4.66,5.49,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,6673,FUZZY'S ULTRA PREMIUM,80,750,6,24.98,29.45,,Alcohol,,,
321,12117,GHOST VODKA BLACK,80,750,12,25.44,29.99,,Alcohol,spirits,Vodka,Vodka
321,60447,GILBEY'S VODKA,80,750,12,6.07,5.76,6.79,Alcohol,spirits,Vodka,Vodka
321,91435,GILBEY'S VODKA,80,1000,12,7.32,6.95,8.19,Alcohol,spirits,Vodka,Vodka
321,60448,GILBEY'S VODKA,80,1750,6,11.87,13.99,,Alcohol,spirits,Vodka,Vodka
321,60457,GILBEY'S VODKA PL,80,750,12,6.07,5.76,6.79,Alcohol,spirits,Vodka,Vodka
321,10036,GLASS,80,750,6,42.37,49.96,,Alcohol,,,
321,85333,GORDON'S VODKA,80,50,120,0.87,0.81,0.96,Alcohol,spirits,Vodka,Vodka
321,60523,GORDON'S VODKA,80,375,24,4.89,4.66,5.49,Alcohol,spirits,Vodka,Vodka
321,60527,GORDON'S VODKA,80,750,12,8.91,8.48,9.99,Alcohol,spirits,Vodka,Vodka
321,60521,GORDON'S VODKA,80,1000,12,10.26,9.75,11.49,Alcohol,spirits,Vodka,Vodka
321,60528,GORDON'S VODKA,80,1750,6,16.95,16.11,18.99,Alcohol,spirits,Vodka,Vodka
321,60537,GORDON'S VODKA PL,80,750,12,8.91,8.48,9.99,Alcohol,spirits,Vodka,Vodka
321,7062,GR TRAV DIST TRUE NORTH VODKA,80,375,12,15.15,14.4,16.98,Alcohol,spirits,Vodka,Vodka
321,4406,GR TRAV DIST TRUE NORTH VODKA,80,750,12,26.78,25.44,29.99,Alcohol,spirits,Vodka,Vodka
321,5899,GR TRAVERSE DIST WHEAT VODKA,80,750,12,24.1,22.88,26.98,Alcohol,spirits,Vodka,Vodka
