name,description,product_variants,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,category,sub-category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group,Level 1 Category,Level 2 Category,Level 3 Category
Craft Distilled Vodka,Pure and crisp on the nose. The fresh and clean taste finishes with hint of soft vanilla. This is the way vodka should taste.,,1464435,6,1.75,,,,,,,https://johnsonbrothers.storefronts.site/p/WCYG0,,,,Wheatley Vodka,Spirit,Vodka,Vodka,,johnson brothers,Sazerac North America,United States,Alcohol,Spirit,Vodka,Vodka
Craft Distilled Vodka,Pure and crisp on the nose. The fresh and clean taste finishes with hint of soft vanilla. This is the way vodka should taste.,,1990165,12,1.0,,,,,,,https://johnsonbrothers.storefronts.site/p/WCYG0,,,,Wheatley Vodka,Spirit,Vodka,Vodka,,johnson brothers,Sazerac North America,United States,Alcohol,Spirit,Vodka,Vodka
Craft Distilled Vodka,Pure and crisp on the nose. The fresh and clean taste finishes with hint of soft vanilla. This is the way vodka should taste.,,1819808,12,750.0,,,,,,,https://johnsonbrothers.storefronts.site/p/WCYG0,,,,Wheatley Vodka,Spirit,Vodka,Vodka,,johnson brothers,Sazerac North America,United States,Alcohol,Spirit,Vodka,Vodka
Craft Distilled Vodka,Pure and crisp on the nose. The fresh and clean taste finishes with hint of soft vanilla. This is the way vodka should taste.,,1014188,12,375.0,,,,,,,https://johnsonbrothers.storefronts.site/p/WCYG0,,,,Wheatley Vodka,Spirit,Vodka,Vodka,,johnson brothers,Sazerac North America,United States,Alcohol,Spirit,Vodka,Vodka
Craft Distilled Vodka,Pure and crisp on the nose. The fresh and clean taste finishes with hint of soft vanilla. This is the way vodka should taste.,,1680102,120,50.0,,,,,,,https://johnsonbrothers.storefronts.site/p/WCYG0,,,,Wheatley Vodka,Spirit,Vodka,Vodka,,johnson brothers,Sazerac North America,United States,Alcohol,Spirit,Vodka,Vodka
Craft Distilled Vodka,Pure and crisp on the nose. The fresh and clean taste finishes with hint of soft vanilla. This is the way vodka should taste.,,1715827,120,50.0,,,,,,,https://johnsonbrothers.storefronts.site/p/WCYG0,,,,Wheatley Vodka,Spirit,Vodka,Vodka,,johnson brothers,Sazerac North America,United States,Alcohol,Spirit,Vodka,Vodka
Sauvignon Blanc Marlborough,"Whitehaven captures intense notes of passionfruit, lemongrass and white peach in this crisp, refreshing Sauvignon Blanc. Superbly structured and elegantly balanced, with fresh-snipped greens and citrus characteristics that blend effortlessly with notes of tropical fruit. Each glass boasts the long, clean finish of classic Marlborough Sauvignon Blanc. With its bright character and crisp finish, Whitehaven Sauvignon Blanc pairs beautifully with a wide range of dishes. A chilled glass of Whitehaven is particularly refreshing alongside fresh seafood, spicy Asian dishes, grilled chicken or summer salads with fruits and veggies picked straight from the garden.",,1416859,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2343763/d5dbfce92a48a6060f98c.png?1655383034,,https://johnsonbrothers.storefronts.site/p/Y2VWL,,,,Whitehaven Wines,Wine,Still,White,,johnson brothers,E & J Gallo Winery,New Zealand,Alcohol,Wine,Still,White
Sauvignon Blanc Marlborough,"Whitehaven captures intense notes of passionfruit, lemongrass and white peach in this crisp, refreshing Sauvignon Blanc. Superbly structured and elegantly balanced, with fresh-snipped greens and citrus characteristics that blend effortlessly with notes of tropical fruit. Each glass boasts the long, clean finish of classic Marlborough Sauvignon Blanc. With its bright character and crisp finish, Whitehaven Sauvignon Blanc pairs beautifully with a wide range of dishes. A chilled glass of Whitehaven is particularly refreshing alongside fresh seafood, spicy Asian dishes, grilled chicken or summer salads with fruits and veggies picked straight from the garden.",,1326981,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2343763/d5dbfce92a48a6060f98c.png?1655383034,,https://johnsonbrothers.storefronts.site/p/Y2VWL,,,,Whitehaven Wines,Wine,Still,White,,johnson brothers,E & J Gallo Winery,New Zealand,Alcohol,Wine,Still,White
Sauvignon Blanc Marlborough,"Whitehaven captures intense notes of passionfruit, lemongrass and white peach in this crisp, refreshing Sauvignon Blanc. Superbly structured and elegantly balanced, with fresh-snipped greens and citrus characteristics that blend effortlessly with notes of tropical fruit. Each glass boasts the long, clean finish of classic Marlborough Sauvignon Blanc. With its bright character and crisp finish, Whitehaven Sauvignon Blanc pairs beautifully with a wide range of dishes. A chilled glass of Whitehaven is particularly refreshing alongside fresh seafood, spicy Asian dishes, grilled chicken or summer salads with fruits and veggies picked straight from the garden.",,1222182,12,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2343763/d5dbfce92a48a6060f98c.png?1655383034,,https://johnsonbrothers.storefronts.site/p/Y2VWL,,,,Whitehaven Wines,Wine,Still,White,,johnson brothers,E & J Gallo Winery,New Zealand,Alcohol,Wine,Still,White
Cabernet Sauvignon Central Coast,"Our Cabernet seamlessly blends rich aromas of blackberry, vanilla and cherry with hints of cocoa and clove.",,1276076,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1791780/b76373ed594144a0c9cfb.png?1616721313,,https://johnsonbrothers.storefronts.site/p/N7QX9,,,,Wild Horse Winery,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Chardonnay Central Coast,"Ripe pears, citrus, clove, and oak spice with light hints of vanilla. White peach, and cream flavors lead to a long, finish and crisp acidity.",,1282003,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/158023/8561284206df12992c1a4.png?1616721320,,https://johnsonbrothers.storefronts.site/p/D0078,,,,Wild Horse Winery,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Merlot Central Coast,"Plum and raspberry with notes of blue fruit, clove, and cooking spice. Bright red and black fruit flavors lead to full approachable tannins, a balanced acidity, and a long finish.",,1818727,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/156816/0f0ad39f697b9381f67ac.png?1616721315,,https://johnsonbrothers.storefronts.site/p/10BX6,,,,Wild Horse Winery,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Pinot Gris Central Coast,Aromas of pineapple and lemon zest with flavors of white nectarine and grapefruit.,,1762174,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/703903/1b2b12a7084c885c4d000.png?1616721315,,https://johnsonbrothers.storefronts.site/p/XZSHJ,,,,Wild Horse Winery,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Pinot Noir Central Coast,"Aromas and flavors of strawberry, black cherry, vanilla and spice.",,1982714,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/158083/721de71e2b00036c23e54.png?1616721318,,https://johnsonbrothers.storefronts.site/p/0BQXB,,,,Wild Horse Winery,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon California,"William Hill Estate Winery from United States, provided by Gallo. Enjoy the unique taste and quality.",,1941427,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2470100/e9a64737731f2ffefcc91.png?1666268395,,https://johnsonbrothers.storefronts.site/p/MNP2M,,,,William Hill Estate Winery,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon North Coast,"William Hill Estate Winery from United States, provided by Gallo. Enjoy the unique taste and quality.",,1174728,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2542764/d83aa9c17edbc275fa9a1.png?1675402580,,https://johnsonbrothers.storefronts.site/p/LUAOM,,,,William Hill Estate Winery,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Chardonnay California,"Aroma : Vibrant citrus.

Palate : Caramel apple.

Finish : Long, silky.",,1123204,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2541866/01b88c0c26766b823ef59.png?1675328109,,https://johnsonbrothers.storefronts.site/p/4R7KH,,,,William Hill Estate Winery,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Chardonnay Napa Valley,"William Hill Estate Winery from United States, provided by Gallo. Enjoy the unique taste and quality.",,1934648,12,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2541581/731916b76629bc6d9d330.png?1675322613,,https://johnsonbrothers.storefronts.site/p/E4WMQ,,,,William Hill Estate Winery,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Chardonnay North Coast (On Premises Only),"William Hill Estate Winery from United States, provided by Gallo. Enjoy the unique taste and quality.",,1696930,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2541743/3044ad9a82da602eaaf00.png?1675325816,,https://johnsonbrothers.storefronts.site/p/TDGCW,,,,William Hill Estate Winery,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Merlot California,"William Hill Estate Winery from United States, provided by Gallo. Enjoy the unique taste and quality.",,1523678,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2470103/895e7a775e09e72273fed.png?1666268403,,https://johnsonbrothers.storefronts.site/p/YXPXF,,,,William Hill Estate Winery,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Pinot Noir California,"William Hill Estate Winery from United States, provided by Gallo. Enjoy the unique taste and quality.",,1473068,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2470102/37190dc212601f9f7de39.png?1666268401,,https://johnsonbrothers.storefronts.site/p/WKRSZ,,,,William Hill Estate Winery,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Sauvignon Blanc California,"William Hill Estate Winery from United States, provided by Gallo. Enjoy the unique taste and quality.",,1677702,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2470101/22165106545fa67912ec5.png?1666268398,,https://johnsonbrothers.storefronts.site/p/8SQ5X,,,,William Hill Estate Winery,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Brut,"Wycliff Brut is a blend of premium California grapes with a touch of sweetness and a crisp, clean finish. Wycliff Sparkling Wine is a focus for the On-Premise channel and has a unique re-sealable ""Twist and Pop"" closure which opens and reseals quickly and easily, preserving the fresh taste.",,1874123,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/240070/0f00e235359e354f75770.png?1616722094,,https://johnsonbrothers.storefronts.site/p/J3FYI,,,,William Wycliff,Wine,Sparkling,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Sparkling,White
Brut Rosé,"Wycliff Brut is a blend of premium California grapes with a touch of sweetness and a crisp, clean finish. Wycliff Sparkling Wine is a focus for the On-Premise channel and has a unique re-sealable Twist and Pop closure which opens and reseals quickly and easily, preserving the fresh taste.",,1270657,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/239835/4d053ddefb5cee472eedf.png?1616722088,,https://johnsonbrothers.storefronts.site/p/SVBEZ,,,,William Wycliff,Wine,Sparkling,Rosé,,johnson brothers,Gallo,United States,Alcohol,Wine,Sparkling,Rosé
Apple Blended Canadian Whisky,"Windsor Canadian from Canada, provided by Prestige Beverage Group. Enjoy the unique taste and quality.",,1150527,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2413181/90b2d0f788af677b573ae.png?1660051263,,https://johnsonbrothers.storefronts.site/p/5ZNWO,,,,Windsor Canadian,Spirit,Whiskey,Canadian,,johnson brothers,Prestige Beverage Group,Canada,Alcohol,Spirit,Whiskey,Canadian
Apple Blended Canadian Whisky,"Windsor Canadian from Canada, provided by Prestige Beverage Group. Enjoy the unique taste and quality.",,1615514,12,1.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2413181/90b2d0f788af677b573ae.png?1660051263,,https://johnsonbrothers.storefronts.site/p/5ZNWO,,,,Windsor Canadian,Spirit,Whiskey,Canadian,,johnson brothers,Prestige Beverage Group,Canada,Alcohol,Spirit,Whiskey,Canadian
Apple Blended Canadian Whisky,"Windsor Canadian from Canada, provided by Prestige Beverage Group. Enjoy the unique taste and quality.",,1936000,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2413181/90b2d0f788af677b573ae.png?1660051263,,https://johnsonbrothers.storefronts.site/p/5ZNWO,,,,Windsor Canadian,Spirit,Whiskey,Canadian,,johnson brothers,Prestige Beverage Group,Canada,Alcohol,Spirit,Whiskey,Canadian
Apple Blended Canadian Whisky,"Windsor Canadian from Canada, provided by Prestige Beverage Group. Enjoy the unique taste and quality.",,1543766,120,50.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2413181/90b2d0f788af677b573ae.png?1660051263,,https://johnsonbrothers.storefronts.site/p/5ZNWO,,,,Windsor Canadian,Spirit,Whiskey,Canadian,,johnson brothers,Prestige Beverage Group,Canada,Alcohol,Spirit,Whiskey,Canadian
Black Cherry Blended Canadian Whisky,"Masterfully blended windsor canadian whisky delicately balanced with natural, black cherry flavor.",,1671962,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2320455/953b066a3b27dcfcc3e38.png?1654244330,,https://johnsonbrothers.storefronts.site/p/UROPL,,,,Windsor Canadian,Spirit,Whiskey,Canadian,,johnson brothers,Prestige Beverage Group,Canada,Alcohol,Spirit,Whiskey,Canadian
Black Cherry Blended Canadian Whisky,"Masterfully blended windsor canadian whisky delicately balanced with natural, black cherry flavor.",,1502222,12,1.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2320455/953b066a3b27dcfcc3e38.png?1654244330,,https://johnsonbrothers.storefronts.site/p/UROPL,,,,Windsor Canadian,Spirit,Whiskey,Canadian,,johnson brothers,Prestige Beverage Group,Canada,Alcohol,Spirit,Whiskey,Canadian
Black Cherry Blended Canadian Whisky,"Masterfully blended windsor canadian whisky delicately balanced with natural, black cherry flavor.",,1739530,120,50.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2320455/953b066a3b27dcfcc3e38.png?1654244330,,https://johnsonbrothers.storefronts.site/p/UROPL,,,,Windsor Canadian,Spirit,Whiskey,Canadian,,johnson brothers,Prestige Beverage Group,Canada,Alcohol,Spirit,Whiskey,Canadian
Blended Canadian Whisky 80 Proof,Made With Premium Grains And Glacial Born Waters.,,1289396,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/265013/2615660e965f76119f03e.png?1530247726,,https://johnsonbrothers.storefronts.site/p/9C75F,,,,Windsor Canadian,Spirit,Whiskey,Canadian,,johnson brothers,Prestige Beverage Group,Canada,Alcohol,Spirit,Whiskey,Canadian
Blended Canadian Whisky 80 Proof,Made With Premium Grains And Glacial Born Waters.,,1968628,12,1.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/265013/2615660e965f76119f03e.png?1530247726,,https://johnsonbrothers.storefronts.site/p/9C75F,,,,Windsor Canadian,Spirit,Whiskey,Canadian,,johnson brothers,Prestige Beverage Group,Canada,Alcohol,Spirit,Whiskey,Canadian
Blended Canadian Whisky 80 Proof,Made With Premium Grains And Glacial Born Waters.,,1768198,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/265013/2615660e965f76119f03e.png?1530247726,,https://johnsonbrothers.storefronts.site/p/9C75F,,,,Windsor Canadian,Spirit,Whiskey,Canadian,,johnson brothers,Prestige Beverage Group,Canada,Alcohol,Spirit,Whiskey,Canadian
Blended Canadian Whisky 80 Proof,Made With Premium Grains And Glacial Born Waters.,,1621080,24,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/265013/2615660e965f76119f03e.png?1530247726,,https://johnsonbrothers.storefronts.site/p/9C75F,,,,Windsor Canadian,Spirit,Whiskey,Canadian,,johnson brothers,Prestige Beverage Group,Canada,Alcohol,Spirit,Whiskey,Canadian
Blended Canadian Whisky 80 Proof,Made With Premium Grains And Glacial Born Waters.,,1419920,48,200.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/265013/2615660e965f76119f03e.png?1530247726,,https://johnsonbrothers.storefronts.site/p/9C75F,,,,Windsor Canadian,Spirit,Whiskey,Canadian,,johnson brothers,Prestige Beverage Group,Canada,Alcohol,Spirit,Whiskey,Canadian
Blended Canadian Whisky 80 Proof,Made With Premium Grains And Glacial Born Waters.,,1195089,120,50.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/265013/2615660e965f76119f03e.png?1530247726,,https://johnsonbrothers.storefronts.site/p/9C75F,,,,Windsor Canadian,Spirit,Whiskey,Canadian,,johnson brothers,Prestige Beverage Group,Canada,Alcohol,Spirit,Whiskey,Canadian
