description,name,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
Decaf Ceylon Tea Bags is a Healthcare Beverages product in the Beverage category.,Decaf Ceylon Tea Bags,GT110DH,,6x20 Count HARNEY,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/gt110dh_0.jpg,6.36E+11,,,https://www.chefswarehouse.com/products/GT110DH/,HARNEY & SONS,,,,HARNEY AND SONS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/gt110dh_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Healthcare Beverages"",""product_variants"":[{""code"":""JDE_GT110DH-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x20 Count HARNEY"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GT110DH""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GT110DH-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x20 Count HARNEY""}}],""businessUnit"":""200001""}]}"
"White tea is sourced from the most famous tea region of China. This tea originates from the Da Bai tea bush which is harvested in the spring. This smooth white tea is infused with lemon balm, an herb that is a member of the mint family. It contributes a clean, fresh citrus profile and is believed to have strong soothing effects and to encourage relaxation. The Ginger brings a spicy note and blackberry leaves, mallow flowers and flavoring add a fruity dimension.",White Ginger Pear Tea,10939951,,1x40 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/10939951_0.jpg,,,,https://www.chefswarehouse.com/products/10939951/,TEA FORTE,,,,Tea Forte Inc,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/10939951_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Organic"",""text"":""Organic"",""abbreviation"":""Organic""},""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Juice"",""product_variants"":[{""code"":""JDE_10939951-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x40 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10939951""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10939951-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x40 Count Case""}}],""businessUnit"":""200001""}]}"
Camomile Tea is a Ready to Drink product in the Beverage category.,Camomile Tea,GT100N,,6 x 20 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/gt100n_0.jpg,70177067762,,,https://www.chefswarehouse.com/products/GT100N/,TWININGS TEA,,,,TWININGS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/gt100n_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Ready to Drink"",""product_variants"":[{""code"":""JDE_GT100N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 20 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GT100N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GT100N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 20 Count Case""}}],""businessUnit"":""200001""}]}"
Tea English Breakfast Sachet is a Soft Drinks product in the Beverage category.,Tea English Breakfast Sachet,918373,,2x50 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/918373_0.jpg,7.97E+11,,,https://www.chefswarehouse.com/products/918373/,HARNEY & SONS,,,,HARNEY AND SONS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/918373_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Soft Drinks"",""product_variants"":[{""code"":""JDE_918373-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""2x50 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""918373""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_918373-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""2x50 Count Case""}}],""businessUnit"":""200001""}]}"
Loose Chamomile Tea is a Sports Drinks product in the Beverage category.,Loose Chamomile Tea,GT162H,,2 x 1 LB Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/loose-leaf-tea/gt162h_0.jpg,,,,https://www.chefswarehouse.com/products/GT162H/,HARNEY & SONS,,,,HARNEY AND SONS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/loose-leaf-tea/gt162h_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Loose-Leaf Tea"",""sub-category"":""Tea"",""sub-sub-category"":""Loose-Leaf Tea"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Sports Drinks"",""product_variants"":[{""code"":""JDE_GT162H-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""2 x 1 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GT162H""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GT162H-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""2 x 1 LB Case""}}],""businessUnit"":""200001""}]}"
"English Breakfast: Fine black tea expertly blended with Kenyan & Assam teas to deliver a traditional tea with a rich taste and satisfying aroma.  Earl Grey: Fine black tea perfectly balanced with the distinctive flavour of bergamot, a citrus fruit.  Lady Grey®: Uniquely ours, delight in the refreshing citrus fruit flavours of this one of a kind tea.  Irish Breakfast: Fine black tea expertly blended to deliver a full-bodied tea with a robust taste and hearty aroma",Black Tea Variety Pack,GT118N,,6 x 20 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/gt118n_0.jpg,70177506872,,,https://www.chefswarehouse.com/products/GT118N/,TWININGS TEA,,,,TWININGS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/gt118n_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Syrups"",""product_variants"":[{""code"":""JDE_GT118N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 20 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GT118N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GT118N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 20 Count Case""}}],""businessUnit"":""200001""}]}"
Unsweet Supreme Black Iced Tea,UNSWT ORGANIC BLACK TEA,10955249,,12x16 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/ice-tea-ready-to-drink/10955249_0.jpg,6.36E+11,,,https://www.chefswarehouse.com/products/10955249/,HARNEY & SONS,,,,HARNEY & SONS TEA,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/ice-tea-ready-to-drink/10955249_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Organic"",""text"":""Organic"",""abbreviation"":""Organic""},""category"":""Ice Tea Ready to Drink"",""sub-category"":""Tea"",""sub-sub-category"":""Ice Tea Ready to Drink"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Tea"",""product_variants"":[{""code"":""JDE_10955249-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12x16 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10955249""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10955249-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x16 Oz Case""}}],""businessUnit"":""200001""}]}"
"By popular demand, we're delighted to share our organic green tea with no added flavors, an option that's enjoyable and energizing without any extras. No fuss or frills to be found here—only the delicious, lightly sweet notes, smooth flavors, and pleasing aromas of a fine green tea. A delightful addition to your afternoon teatime, whether you take it with sugar or without.",Unswt Organic Supreme Greentea,10955222,,12x16 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/ice-tea-ready-to-drink/10955222_0.jpg,6.36E+11,,,https://www.chefswarehouse.com/products/10955222/,HARNEY & SONS,,,,HARNEY & SONS TEA,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/ice-tea-ready-to-drink/10955222_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Organic"",""text"":""Organic"",""abbreviation"":""Organic""},""category"":""Ice Tea Ready to Drink"",""sub-category"":""Tea"",""sub-sub-category"":""Ice Tea Ready to Drink"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Water"",""product_variants"":[{""code"":""JDE_10955222-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12x16 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10955222""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10955222-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x16 Oz Case""}}],""businessUnit"":""200001""}]}"
"Tea Forté’s award-winning Moroccan Mint green tea combines hand-rolled Chinese gunpowder green tea with fresh nana mint leaves. Also known as atay bi nahna, Moroccan Mint Tea, is the national drink of Morocco, and is the traditional tea of Moroccan hospitality.",Moroccan Mint Tea,10937489,,1x40 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/10937489_0.jpg,,,,https://www.chefswarehouse.com/products/10937489/,TEA FORTE,,,,Tea Forte Inc,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/10937489_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Organic"",""text"":""Organic"",""abbreviation"":""Organic""},""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Cocoa"",""product_variants"":[{""code"":""JDE_10937489-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x40 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10937489""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10937489-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x40 Count Case""}}],""businessUnit"":""200001""}]}"
"Long a favorite in its incarnation as a hot tea, our Organic Green with Citrus & Ginkgo tea is equally enjoyable and delicious over ice. This refreshing blend delivers the benefits associated with green tea and ginkgo, with a dash of lemongrass, along with the bright taste of natural citrus.t comes packaged in handy pouches suitable for brewing 2 quarts of iced tea each. Enjoy your favorite blend in a refreshing new way, sweetened or unsweetened.",Organic Iced Tea Packets with Citrus and Ginko,915122,,50 x 1 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/915122_0.jpg,6.36E+11,,,https://www.chefswarehouse.com/products/915122/,HARNEY & SONS,,,,HARNEY AND SONS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/915122_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Organic"",""text"":""Organic"",""abbreviation"":""Organic""},""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Coffee"",""product_variants"":[{""code"":""JDE_915122-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""50 x 1 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""915122""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_915122-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""50 x 1 Oz Case""}}],""businessUnit"":""200001""}]}"
"Created from a refined blend of red hibiscus, sarsaparilla, European elderflowers and numerous other flavorful ingredients, Steven Smith Teamaker No. 24 Caffeine-Free Big Hibiscus Blended Tea boasts a flavor that fuses tart richness with sweeter notes.",No. 24 Caffeine Free Fig Hibiscus Tea,400583,,100 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/400583_0.jpg,,,,https://www.chefswarehouse.com/products/400583/,STEVEN SMITH TEAMAKE,,,,SMITH TEAMAKER,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/400583_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Dispensed Beverages"",""product_variants"":[{""code"":""JDE_400583-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""100 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""400583""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_400583-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""100 Count Case""}}],""businessUnit"":""200001""}]}"
Orange Pekoe Tea is a Healthcare Beverages product in the Beverage category.,Orange Pekoe Tea,GT111N,,6 x 20 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/gt111n_0.jpg,1.00E+15,,,https://www.chefswarehouse.com/products/GT111N/,TWININGS TEA,,,,TWININGS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/gt111n_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Healthcare Beverages"",""product_variants"":[{""code"":""JDE_GT111N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 20 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GT111N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GT111N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 20 Count Case""}}],""businessUnit"":""200001""}]}"
